index,x,y,yaw,s
86,6.125394454448065,7.150213230678412,3.0055703293189904,2.653762792162702
87,6.075886358529268,7.157628991115534,3.010761262744222,2.7038232063076677
88,6.026980409462445,7.163162847072191,3.0483098201175345,2.75304124584477
89,5.975202211252058,7.167048431195242,3.071700580977498,2.804965032050049
90,5.924728963540347,7.170321072095001,3.0765613558146865,2.8555442660599333
91,5.87433848649632,7.173616992360544,3.108139895416069,2.9060424171857058
92,5.821731066120117,7.173767921720641,3.1096742784836398,2.958650054067725
93,5.769600635161925,7.176961190134634,3.1033794436768667,3.0108781958597746
94,5.718935875217496,7.177697969064668,3.112310215310667,3.0615483127277905
95,5.669416342503774,7.179895669282879,3.100284907346843,3.111116588937829
96,5.618110469248954,7.1818652098481115,3.1185815241789387,3.162460251842589
97,5.568441037330239,7.182219635301366,-3.1411032650215898,3.212130948279519
98,5.517296938671368,7.181815872854788,-3.116440247735218,3.2632766406860334
99,5.467587420177734,7.179682389110822,-3.091959126583452,3.3130319216294133
100,5.417993608353644,7.176883047011454,-3.079029188228253,3.362704675604128
101,5.367986609873895,7.173442874263898,-3.0635881143083594,3.412829865733311
102,5.31749590864488,7.169027831549038,-3.041765096523225,3.4635132309804177
103,5.268074209621856,7.163435598680832,-3.024431319220584,3.513250313753481
104,5.217829335575653,7.1572970383402055,-3.019609349506133,3.563868781637982
105,5.168592042239432,7.1512398846721466,-2.9826686735991905,3.6134772503266603
106,5.119721263832045,7.141572707409735,-2.900059246905135,3.6632949911261647
107,5.072354516111124,7.127532487005739,-2.8677455892644184,3.712698802503933
108,5.026818641630894,7.115475961236181,-2.9062094360192905,3.7598037457510216
109,4.978031974868956,7.104911213248423,-2.927203469433698,3.8097212051593807
110,4.930304934315407,7.0944615149959445,-2.9057696445829326,3.8585788206718874
111,4.881538638301136,7.081724437415349,-2.859807648987831,3.9089810505059503
112,4.833187421854012,7.066347168081351,-2.824634946705945,3.959718615919428
113,4.786046678814683,7.050401508548668,-2.8447585843903425,4.009483198829688
114,4.762558239026991,7.044743766489717,-2.86098245840961,4.03364343162794
115,4.739211925376718,7.0369030257565255,-2.8016162562425664,4.0582712122080515
116,4.715954306757535,7.028259474590278,-2.865411226900971,4.08308306019644
117,4.667217363408518,7.0164980016717635,-2.951301774665196,4.133219094066483
118,4.615901705335895,7.0089871932180445,-2.9978867039908907,4.185081498629469
119,4.565635262267694,7.001798722885373,-2.9581247305003195,4.235859342266753
120,4.542467877516026,6.99536121146957,-2.8996454036229595,4.259904492910081
121,4.518542851983538,6.990177184751782,-2.9183168745395265,4.2843847089986085
122,4.495481351767199,6.984692378490322,-3.0042489329307847,4.308089474172597
123,4.4448457840709725,6.979991227642195,-3.027630441621905,4.358942807742935
124,4.4213260011999145,6.976204694581846,-3.063264489284754,4.382765444434092
125,4.369465864513274,6.97407475217925,3.1314947620244364,4.4346693020151555
126,4.3166994601866016,6.9772612379591,3.072620524263448,4.487531832385837
127,4.297065637967386,6.979076283503531,3.0788142946411097,4.507249371919563
128,4.272339492136743,6.980049748205833,3.0418843563963924,4.531994672911164
129,4.24420448097929,6.98436451583221,2.951104739011924,4.560458616286944
130,4.223823028816598,6.989404976295926,2.9339850860194874,4.581454088035546
131,4.201720271040055,6.993313500036451,2.9720338106889512,4.6038997659972125
132,4.157207911509613,7.0008096642575195,2.983689875960561,4.649038913408262
133,4.136090339261983,7.003763645429548,-2.9761596356240663,4.670362090057125
134,4.117848171723896,6.99423820463408,-2.996623148670347,4.69094146562675
135,4.098707686988957,6.998306014351212,3.0820632947321958,4.710509430052905
136,4.037155087663155,6.99904749449998,3.0748071317282766,4.772066495257263
137,4.016537445997502,7.003801970423241,-3.1355225849730943,4.793225233148693
138,3.9767135139899916,6.998680605494373,-2.9965654613639447,4.833377119023126
139,3.9555386964485337,6.994892944444904,-3.0190541318041264,4.854888029606819
140,3.9338818220309624,6.993405644416028,-3.0843660721106025,4.8765959146008555
141,3.9125772026194707,6.992431717688965,-3.0776002486390333,4.897922783605427
