index,x,y,yaw
365,13.01857267339184,2.970270449595594,1.528759166998676
366,13.017648247802342,2.9967027762060914,1.5554201990921155
367,13.019778262825705,3.048670840451653,1.5171813155545633
368,13.023221449175702,3.1005516803865714,1.5014321404997808
369,13.027029159234354,3.1530368555264507,1.4857925425202125
370,13.032162855027993,3.205486534099691,1.4862451331427151
371,13.03583309824694,3.2569141530752277,1.5067664343760492
372,13.038791617826826,3.308871080670366,1.4985204488874542
373,13.043375825864821,3.36109260587503,1.4552011310977266
374,13.05091949897245,3.4133201825599864,1.4496048834179829
375,13.0529010604335,3.439304029418898,1.4889000591206871
376,13.055155601190423,3.46492970751256,1.4691945432906994
377,13.058163632812013,3.4909217407211033,1.4572455588070836
378,13.061016636809567,3.516323667654665,1.3779956503063868
379,13.073260261102298,3.5682508536824744,1.3616543348789405
380,13.077301676699355,3.593050998047909,1.409755622605765
381,13.081471359784121,3.6187970381802606,1.326690674633254
382,13.096185872121412,3.6688690257956016,1.2953564309034946
383,13.102927965530311,3.694716411320617,1.323466688766257
384,13.108961872347823,3.719467169846439,1.3273727470651973
385,13.121710888847723,3.770347766262742,1.3054124219056762
386,13.129403956208026,3.794678636889191,1.2715888422614474
387,13.136855246924537,3.819443142722635,1.228277599984348
388,13.156255528168538,3.869983129761623,1.2368463034612986
389,13.171652339193491,3.9197390402542016,1.2758628500802711
390,13.187120642342164,3.9715821057857887,1.2653379929562516
391,13.203938746616434,4.022129261375137,1.2520573311799796
392,13.22085964968274,4.073824464531155,1.2573709935279895
393,13.237688094219525,4.126259052146922,1.2539595269394674
394,13.254700643661,4.177035203093349,1.2594279181366914
395,13.270167168601647,4.227176832131251,1.270738679862523
396,13.285676389034379,4.277150924027815,1.2835919713594997
397,13.299419910268304,4.326214210446762,1.3025852195844256
398,13.312661050392453,4.375336528751556,1.3351637589531307
399,13.317173260149,4.400157961150482,1.334059932071395
400,13.32461588371864,4.424888105820161,1.3751540400561337
401,13.331951357395896,4.474728066928647,1.3979786705911788
402,13.33769740152227,4.499828522398034,1.4469248362841773
403,13.34146582805715,4.551144011869406,1.4864307214935182
404,13.346447493665726,4.603298680644843,1.4605231352634025
405,13.350083406964242,4.62897453450234,1.4379401970590557
406,13.353287809362671,4.654482037430067,1.4281300435060067
407,13.357406052625791,4.679952923017613,1.4549763524832136
408,13.35938041740165,4.706850733405616,1.4793811410951423
409,13.362352880738586,4.733915955667354,1.517711536590747
410,13.363738161643935,4.788863869168955,1.5182297630934563
411,13.368108345303169,4.843304166206729,1.5213045052161382
412,13.36905770261123,4.896259329445213,1.5186006140282589
413,13.373621374613696,4.94883049312598,1.5065072099981616
414,13.376005049473457,5.004174529275741,1.54142161408574
415,13.376886339082949,5.059947335816614,1.532454804771458
416,13.380243799149472,5.1146728131028825,1.5108419894683733
417,13.383469521152096,5.169619007169874,1.4876927191431863
418,13.389551911400961,5.226420963597813,1.4769279066541716
419,13.393968874134988,5.281142107875233,1.3888859871070165
420,13.408941108999276,5.331829224634237,1.3263972869705751
421,13.41323349256533,5.35839084852035,1.4345644315196506
422,13.42000245665766,5.412521291345031,1.4507691698265366
423,13.426301977073491,5.466746885261077,1.4392929529432208
424,13.434501518775736,5.522141197594722,1.351684333006915
425,13.443690643690207,5.5448325005028645,1.1990765758181299
426,13.45364511637237,5.571247119758804,1.3408303064204303
