start_sec,end_sec,dt_sec,angle_command,speed_command,lidar_dx_m,lidar_dy_m,lidar_yaw_rad,lidar_arc_m,gyro_integral_raw_rad,icp_rmse_m,icp_inliers,icp_inlier_ratio,icp_seed_gain_span,accepted,rejection_reason
1784878259.7266912,1784878260.2450461,0.5183548927307129,-5.0,3.0,0.1544714964745803,-0.004622843323330952,0.0005758636026985955,0.1545406566683593,0.011756405444579279,0.012692323570781263,44,0.7213114754098361,0.0293162338065876,False,few_inliers
1784878260.2450461,1784878260.765415,0.5203688144683838,-5.0,3.0,0.14692151483671795,-0.004093451373592905,-0.002312435285655442,0.146978561336362,0.015370842011912744,0.016095496173746626,44,0.6984126984126984,0.009862007079531901,False,few_inliers
1784878260.765415,1784878261.2849722,0.5195572376251221,-5.0,3.0,0.15473964026530457,-0.0032898290923195636,-0.003763305653519052,0.15477469921454776,0.014215691615760449,0.020833035908428787,46,0.7666666666666667,0.005859316869649814,False,few_inliers
1784878261.2849722,1784878261.803307,0.5183348655700684,-5.0,3.0,0.0,0.0,0.0,0.0,0.013034071602658227,,0,0.0,inf,False,few_scan_points
1784878261.803307,1784878262.319859,0.5165519714355469,-5.0,3.0,0.0,0.0,0.0,0.0,0.013370833396911622,,0,0.0,inf,False,few_scan_points
1784878262.319859,1784878262.8360991,0.516240119934082,-5.0,3.0,0.0,0.0,0.0,0.0,0.013092856580539085,,0,0.0,inf,False,few_scan_points
1784878262.8360991,1784878263.353378,0.5172789096832275,-5.0,3.0,0.0,0.0,0.0,0.0,0.01217973211727217,,0,0.0,inf,False,few_scan_points
1784878263.353378,1784878263.8708832,0.5175051689147949,-5.0,3.0,0.0,0.0,0.0,0.0,0.012415915540041466,,0,0.0,inf,False,few_scan_points
1784878263.8708832,1784878264.3893132,0.5184299945831299,-5.0,3.0,0.0,0.0,0.0,0.0,0.015019238214768742,,0,0.0,inf,False,few_scan_points
1784878264.3893132,1784878264.906385,0.5170717239379883,-5.0,3.0,0.0,0.0,0.0,0.0,0.014098742008209226,,0,0.0,inf,False,few_scan_points
1784878264.906385,1784878265.4239051,0.5175201892852783,-5.0,3.0,0.0,0.0,0.0,0.0,0.013836796025054901,,0,0.0,inf,False,few_scan_points
1784878265.4239051,1784878265.9410403,0.5171351432800293,-5.0,3.0,0.0,0.0,0.0,0.0,0.013777279042375534,,0,0.0,inf,False,few_scan_points
1784878265.9410403,1784878266.458077,0.5170366764068604,-5.0,3.0,0.0,0.0,0.0,0.0,0.01440589773377806,,0,0.0,inf,False,few_scan_points
1784878266.458077,1784878266.975404,0.517327070236206,-5.0,3.0,0.0,0.0,0.0,0.0,0.011606278419494628,,0,0.0,inf,False,few_scan_points
1784878266.975404,1784878267.4920142,0.5166101455688477,-5.0,3.0,0.0,0.0,0.0,0.0,0.01520960577807993,,0,0.0,inf,False,few_scan_points
1784878267.4920142,1784878268.008446,0.5164318084716797,-5.0,3.0,0.0,0.0,0.0,0.0,0.013274141465801293,,0,0.0,inf,False,few_scan_points
1784878268.008446,1784878268.5278502,0.5194041728973389,-5.0,3.0,0.0,0.0,0.0,0.0,0.013857080578638615,,0,0.0,inf,False,few_scan_points
1784878268.5278502,1784878269.0479941,0.520143985748291,-5.0,3.0,0.16670854638584415,-0.012277527329430982,0.0073692525350475815,0.16716041268541126,0.011634149909184871,0.04025703246093839,42,0.6086956521739131,0.014149170864938304,False,few_inliers
1784878269.0479941,1784878269.5674713,0.519477128982544,-5.0,3.0,0.15742797254434077,-0.010651197119460913,-0.0012633893469187227,0.15778788879733202,0.014350312498175602,0.020506023705897367,51,0.75,9.159339953157541e-16,False,few_inliers
1784878269.5674713,1784878270.087209,0.519737720489502,-5.0,3.0,0.16157730480959487,-0.015196992403275763,0.0070541891239043406,0.16229073672583716,0.012554270625149438,0.0304622228544487,47,0.6714285714285714,0.007823352191392324,False,few_inliers
1784878270.087209,1784878270.607039,0.5198299884796143,-5.0,3.0,0.15967992155935068,-0.013181355187800971,0.017845853101955817,0.1602251752766854,0.005094415995479892,0.026553807772330257,55,0.7333333333333333,0.0009752307253550752,True,
1784878270.607039,1784878271.1256752,0.5186362266540527,-10.0,3.0,0.16570430474652953,-0.019911726434263137,0.0320889633088702,0.16690351622089883,-0.007330799102783204,0.03010036515591659,55,0.7142857142857143,0.004669802478264859,True,
1784878271.1256752,1784878271.644288,0.5186128616333008,-13.333333015441895,3.0,0.1500090650152362,-0.00026534307246979354,0.025537177780625354,0.15001337594247982,-0.013658410310745241,0.02045545579510161,49,0.7205882352941176,0.0014601286856512768,False,few_inliers
1784878271.644288,1784878272.1624262,0.5181381702423096,-13.333333015441895,3.0,0.15289328151229148,-0.006376897599055683,0.033294744542434196,0.15303327644611028,-0.013721583907676093,0.014717034938322517,51,0.6455696202531646,0.004358191652126642,False,few_inliers
1784878272.1624262,1784878272.681375,0.5189487934112549,-13.333333015441895,3.0,0.15820750362873898,-0.0153740516823602,0.037449965000823614,0.15896203583657298,-0.016481920984064948,0.017019086315949398,54,0.6923076923076923,0.0008341007263362871,False,few_inliers
1784878272.681375,1784878273.200607,0.5192320346832275,-13.333333015441895,3.0,0.1524895278700854,-0.005134289794486253,0.02796515866042796,0.15258091047133354,-0.01156187988625149,0.016481264126276606,48,0.6666666666666666,0.0008777050231316696,False,few_inliers
1784878273.200607,1784878273.717884,0.5172770023345947,-13.333333015441895,3.0,0.15162004519018862,-0.005313826045475939,0.03066272381955798,0.15171907695701808,-0.014543672696143817,0.01847908418542401,49,0.6282051282051282,0.0009466240858172215,False,few_inliers
1784878273.717884,1784878274.2342012,0.5163171291351318,-13.333333015441895,3.0,0.1532854975826382,-0.003960866783656177,0.03803248158197252,0.15334590497294556,-0.01619626234127597,0.01822165029770574,56,0.7,0.0003142296500092123,True,
1784878274.2342012,1784878274.7526202,0.5184190273284912,-10.0,3.0,0.14996908420610666,-0.004723648124712757,0.025687546055573992,0.1500475826058049,-0.010903261203035556,0.015903172260729456,53,0.6794871794871795,0.00019997054793045865,False,few_inliers
1784878274.7526202,1784878275.2711613,0.5185410976409912,-5.0,3.0,0.16265627030314,-0.035183214501655555,-0.005142956970821548,0.16641809365545124,0.03302136149007383,0.04459954594599534,56,0.717948717948718,0.001652448223861,True,
1784878275.2711613,1784878275.791233,0.5200717449188232,10.416666984558105,3.0,0.15052609486816432,-0.02052344812372631,-0.05105289055203162,0.1519352843668018,0.07295012865465579,0.030407641433652717,57,0.7037037037037037,1.2628786905111156e-15,True,
1784878275.791233,1784878276.3115883,0.520355224609375,13.75,3.0,0.16072429467816873,-0.027864699822383574,-0.06778966254441143,0.16315309571054362,0.0902613659332954,0.03265408742695602,68,0.7555555555555555,5.689893001203927e-16,True,
1784878276.3115883,1784878276.8316882,0.5200998783111572,17.08333396911621,3.0,0.1557974750004279,-0.006842932327034812,-0.09657159107675559,0.15600829576071548,0.09842749925502776,0.029413015708895308,66,0.7764705882352941,2.9034013349846233e-05,True,
1784878276.8316882,1784878277.3495083,0.5178201198577881,17.08333396911621,3.0,0.14864674702546243,-0.01094665508661629,-0.09674056035298138,0.1491074064669039,0.10223809409475632,0.019635930061290607,65,0.7926829268292683,0.000368929896095993,True,
1784878277.3495083,1784878277.867201,0.5176928043365479,20.41666603088379,3.0,0.14332237504743428,-0.019038023925870326,-0.10197013897727174,0.14464394873566433,0.11122513198164526,0.01500634902676261,60,0.7058823529411765,7.91033905045424e-16,True,
1784878277.867201,1784878278.384237,0.517035961151123,20.41666603088379,3.0,0.15904968679971548,-0.004921806373665363,-0.11458094221647018,0.1592129018618277,0.11852490515129573,0.02365578044315632,62,0.775,6.106226635438361e-16,True,
1784878278.384237,1784878278.8998,0.5155630111694336,17.08333396911621,3.0,0.15657855370363305,-0.008841642658489496,-0.08333723886109994,0.15687338088864963,0.08928608927834607,0.019191383104285142,67,0.7701149425287356,4.718447854656915e-16,True,
1784878278.8998,1784878279.4160893,0.516289234161377,-13.333333015441895,3.0,0.15289796329276595,-0.004062449164773576,0.029039847620610362,0.15295729730957777,-0.011270168767819316,0.01606602872026467,70,0.7608695652173914,0.0017333940380595547,True,
1784878279.4160893,1784878279.9361122,0.5200228691101074,-16.66666603088379,3.0,0.15521611283566866,-0.003116314948307237,0.051652020346488005,0.1552646524566558,-0.02771107580852433,0.017552670851716086,72,0.782608695652174,6.938893903907228e-16,True,
1784878279.9361122,1784878280.455559,0.519446849822998,-30.299999237060547,3.0,0.15018155531273913,-0.0040749302905089616,0.11322136158643135,0.15031710415718247,-0.08732433798997115,0.018861659464051037,63,0.7777777777777778,0.002326374877694201,True,
1784878280.455559,1784878280.973725,0.5181660652160645,-32.70000076293945,3.0,0.14860316269286633,-0.00038444379334284795,0.12164110443146148,0.14869531714736003,-0.0985042893886566,0.02384572165088102,64,0.7804878048780488,9.992007221626409e-16,True,
1784878280.973725,1784878281.490955,0.5172300338745117,-32.70000076293945,3.0,0.15820639767698713,-0.00225113860380928,0.1328142807244217,0.15833876364594907,-0.10668226361274721,0.024027967592612623,64,0.810126582278481,0.0017774179535681445,True,
1784878281.490955,1784878282.0086331,0.5176780223846436,-37.5,3.0,0.1592876376340766,-0.0008766459830698778,0.1496630326368986,0.15943881135573093,-0.12312796996811134,0.020094628255312382,60,0.8108108108108109,5.551115123125783e-16,True,
1784878282.0086331,1784878282.525392,0.516758918762207,-37.5,3.0,0.1484661414908514,0.005815833753786304,0.14108922198727977,0.1487033164244002,-0.12642203155934112,0.015499038156361734,47,0.6811594202898551,0.00045503957603819367,False,few_inliers
1784878282.525392,1784878283.0429552,0.5175631046295166,-37.5,3.0,0.16147001943807726,0.017575758156591036,0.1502392769013582,0.1625766087389839,-0.13734452681991546,0.024748873513610558,52,0.7123287671232876,0.0007475554300387793,False,few_inliers
1784878283.0429552,1784878283.56054,0.5175848007202148,-39.900001525878906,3.0,0.14552996484896275,-0.0014513876302751916,0.1666470876300378,0.1457057448697841,-0.13718727610541337,0.030737184698893548,61,0.7625,7.53785457399403e-05,True,
1784878283.56054,1784878284.078324,0.5177841186523438,-39.900001525878906,3.0,0.15216426923750226,0.006094725029891987,0.1587005330551547,0.15244620646496806,-0.14330050305617748,0.012988765116288634,55,0.7236842105263158,4.718447854656915e-16,True,
1784878284.078324,1784878284.5966842,0.5183601379394531,-39.900001525878906,3.0,0.16001093243443448,0.012143377568677477,0.1608174202815745,0.16064411003195145,-0.14234720489389335,0.015120070912136574,52,0.6419753086419753,0.0004449034192242213,False,few_inliers
1784878284.5966842,1784878285.1163821,0.519697904586792,-39.900001525878906,3.0,0.15676397812531262,0.009738117348320675,0.15502803837930873,0.15722354790266146,-0.14179493682539052,0.024009538621776357,58,0.7733333333333333,0.007059419322718086,True,
1784878285.1163821,1784878285.6355562,0.5191740989685059,-23.33333396911621,3.0,0.17542725328400344,0.005141888864917531,0.10769757311523374,0.17558743912946356,-0.09047545164707413,0.04749093007093215,58,0.7532467532467533,0.017521649477880416,False,initialization_sensitive
1784878285.6355562,1784878286.153769,0.5182127952575684,-20.0,3.0,0.17081988879360893,-0.0011817155713525103,0.08151183521761013,0.1708712764549582,-0.05942918366409672,0.017692553329954185,55,0.7534246575342466,0.023467594898960373,False,initialization_sensitive
1784878286.153769,1784878286.670972,0.5172030925750732,-20.0,3.0,0.16363420778018373,-0.0034082971307017873,0.0857330825261037,0.1637198349215651,-0.06516154885292054,0.022385248198722726,56,0.7088607594936709,0.01055405330967868,True,
1784878286.670972,1784878287.1872141,0.5162420272827148,-23.33333396911621,3.0,0.12989696064323986,-0.000830896125804545,0.0834311996145741,0.12993730074270676,-0.06893170840182215,0.022528213888840867,55,0.7534246575342466,0.03077011935162821,False,initialization_sensitive
1784878287.1872141,1784878287.7057433,0.5185291767120361,-23.33333396911621,3.0,0.15825511970284334,0.007077699366774003,0.08114245301066052,0.15845677690218796,-0.07092879169545263,0.024064530682674244,59,0.7763157894736842,0.00023886825779088905,True,
1784878287.7057433,1784878288.2230551,0.5173118114471436,-23.33333396911621,3.0,0.14936322572174504,-0.010669499272125384,0.09261243569081103,0.14979734776315382,-0.06934486508369446,0.022109554053361742,59,0.7866666666666666,0.03432165543528652,False,initialization_sensitive
1784878288.2230551,1784878288.7393103,0.5162551403045654,-20.0,3.0,0.18066993261614395,-0.011203833584116533,0.07766349438132691,0.18106249009356984,-0.05749912194096297,0.023280014996226787,57,0.76,0.03260863162724269,False,initialization_sensitive
1784878288.7393103,1784878289.2557483,0.5164380073547363,-16.66666603088379,3.0,0.16441883260707058,-0.012959631341961248,0.06909681923089663,0.16496160052972073,-0.04588949693504164,0.020714767153526267,56,0.8115942028985508,0.03261986660905511,False,initialization_sensitive
1784878289.2557483,1784878289.7747111,0.5189628601074219,-13.333333015441895,3.0,0.14600067193955896,-0.007313959307433331,0.04024253025990666,0.14619361952508017,-0.028339422296022983,0.017412080357586724,56,0.7466666666666667,0.023846460273819217,False,initialization_sensitive
1784878289.7747111,1784878290.293865,0.5191538333892822,-10.0,3.0,0.13110447989669927,0.007112715066765116,0.017372465166812887,0.1312989296797028,-0.010182443857192993,0.01727001195525264,57,0.7402597402597403,0.02637676219740956,False,initialization_sensitive
1784878290.293865,1784878290.813565,0.5197000503540039,1.875,3.0,0.1583379772041119,-0.015868523795243478,-0.01828446356004872,0.15913337355450122,0.032514579264766384,0.01757478852812559,60,0.75,0.030377884331805466,False,initialization_sensitive
1784878290.813565,1784878291.332097,0.5185320377349854,6.875,3.0,0.14601379318017543,-0.006279917465354827,-0.054913886889469105,0.14616714230455188,0.061349784167164155,0.017738789079018918,64,0.7710843373493976,0.03389542097894348,False,initialization_sensitive
1784878291.332097,1784878291.850718,0.5186209678649902,6.875,3.0,0.14586419239886178,-0.002206890138394396,-0.054119104793649696,0.14589869062484673,0.059819715613565444,0.014259973005347619,64,0.735632183908046,0.018522473774855525,False,initialization_sensitive
1784878291.850718,1784878292.3695152,0.5187971591949463,6.875,3.0,0.15938634771596955,-0.012275463942144453,-0.046788473757339785,0.159872941141593,0.059045720701971054,0.014153292713831086,68,0.7906976744186046,0.03083428846764899,False,initialization_sensitive
1784878292.3695152,1784878292.889372,0.5198569297790527,6.875,3.0,0.15939709297897542,-0.006660083128456154,-0.03823446852551728,0.15954588930611113,0.046590550938567,0.01766635113505566,64,0.7441860465116279,0.021292605504503015,False,initialization_sensitive
1784878292.889372,1784878293.40598,0.5166079998016357,1.875,3.0,0.1557002494438579,-0.004690423576846533,-0.027363035872786753,0.15577574196891195,0.041848422378881416,0.01891637681243814,66,0.7857142857142857,0.020502544938335004,False,initialization_sensitive
1784878293.40598,1784878293.923782,0.5178020000457764,1.875,3.0,0.14887010154725838,-0.016080994798709357,-0.023554044880822137,0.14973958106438903,0.039066215147248305,0.013190804838647121,65,0.7831325301204819,0.0228574621014892,False,initialization_sensitive
1784878293.923782,1784878294.4411232,0.517341136932373,1.875,3.0,0.14912785686250318,-0.005877839894887474,-0.027318440641463285,0.1492482896959962,0.03894337760275003,0.013286257096111665,60,0.7894736842105263,0.0195495829757817,False,initialization_sensitive
1784878294.4411232,1784878294.9568212,0.5156979560852051,-3.125,3.0,0.1497095298795194,-0.007263661418883023,-0.0013397040503534444,0.1498856479923567,0.015381626860161557,0.00859530890044158,52,0.7647058823529411,0.027176220736951806,False,few_inliers
1784878294.9568212,1784878295.473838,0.5170168876647949,-8.125,3.0,0.14913290198289297,-0.007880099822524064,0.013024107135908866,0.14934200243850482,0.004510416600341584,0.0112051613059601,46,0.7666666666666667,0.031110079783325195,False,few_inliers
1784878295.473838,1784878295.993608,0.5197699069976807,-8.125,3.0,0.0,0.0,0.0,0.0,0.0025943409621506292,,0,0.0,inf,False,few_scan_points
1784878295.993608,1784878296.511761,0.5181529521942139,-8.125,3.0,0.0,0.0,0.0,0.0,0.0033738175438808027,,0,0.0,inf,False,few_scan_points
1784878296.511761,1784878297.0293012,0.5175402164459229,-8.125,3.0,0.0,0.0,0.0,0.0,0.0023239779472351073,,0,0.0,inf,False,few_scan_points
1784878297.0293012,1784878297.548871,0.5195698738098145,-8.125,3.0,0.0,0.0,0.0,0.0,0.004395718574523925,,0,0.0,inf,False,few_scan_points
1784878297.548871,1784878298.068402,0.5195310115814209,-8.125,3.0,0.1396381308681952,-0.0059269815391196365,0.012893220165644035,0.13976482857636352,0.0033888769149780272,0.019347361841166626,57,0.7125,0.011611994114842705,True,
1784878298.068402,1784878298.5868533,0.5184512138366699,-3.125,3.0,0.1539996881548048,-0.010286862835553757,0.005291193281021462,0.15434305645663243,0.011748117293649215,0.014880255023424788,62,0.8157894736842105,0.022553153418822483,False,initialization_sensitive
1784878298.5868533,1784878299.105566,0.5187127590179443,-3.125,3.0,0.17526944282373963,-0.009840175706607775,-0.010805936268867956,0.1755463087345638,0.02283802273079179,0.0158283241227172,56,0.7567567567567568,0.05028207059900425,False,initialization_sensitive
1784878299.105566,1784878299.625553,0.5199868679046631,8.75,3.0,0.1357725227505685,-0.0017290754318094806,-0.07143155672522943,0.13581240452714222,0.06805199264488906,0.013503432592425894,59,0.8082191780821918,0.020027680453189298,False,initialization_sensitive
1784878299.625553,1784878300.145833,0.520280122756958,8.75,3.0,0.1537879098332195,-0.010692909593606345,-0.0572354705902761,0.15418024598062335,0.06954778459248177,0.011616439249181945,55,0.7971014492753623,0.019431716386763886,False,initialization_sensitive
1784878300.145833,1784878300.665934,0.5201010704040527,8.75,3.0,0.14110393535652838,-0.007758606410249162,-0.04991512284519949,0.14133174970279655,0.058536034728762856,0.010085579815804683,55,0.7857142857142857,0.027998060045926282,False,initialization_sensitive
1784878300.665934,1784878301.185393,0.5194590091705322,3.75,3.0,0.1495251134681414,-0.011634410934031935,-0.031804441899985506,0.149983383066445,0.04465148996396241,0.010535184591625947,56,0.7671232876712328,0.0191949812842461,False,initialization_sensitive
1784878301.185393,1784878301.70401,0.5186169147491455,-1.25,3.0,0.15206012840771288,-0.008751939230313423,-0.005232826026991175,0.15231195628910593,0.01947746775539332,0.011129002583553553,55,0.7333333333333333,0.02050264485082172,False,initialization_sensitive
1784878301.70401,1784878302.224013,0.520003080368042,-6.25,3.0,0.1531619501389449,-0.01041724130026274,0.017173808298809778,0.15351768997315798,0.003702914714813233,0.01612488113708464,57,0.7402597402597403,0.0009952052937476086,True,
1784878302.224013,1784878302.7439182,0.5199050903320312,-10.833333015441895,3.0,0.10236003114736131,-0.024392250836717193,0.043317181040983685,0.10523444967615599,-0.006482152938842774,0.024970609773228264,56,0.7567567567567568,0.041639733669819476,False,initialization_sensitive
1784878302.7439182,1784878303.261548,0.517629861831665,-14.166666984558105,3.0,0.13341444427964277,-0.012497565763182169,0.057030747229204884,0.1340166803415369,-0.02897177609539363,0.017030147655738726,55,0.7638888888888888,0.005756112725281495,True,
1784878303.261548,1784878303.7779212,0.5163731575012207,-22.08333396911621,3.0,0.1594201265282038,-2.198879990931296e-05,0.0685661792969384,0.15945136087675654,-0.05771839347743657,0.017764277884333553,51,0.7391304347826086,0.01293869501949603,False,few_inliers
1784878303.7779212,1784878304.295427,0.5175058841705322,-18.75,3.0,0.149801067206407,0.003053157007013422,0.06312922524113618,0.1498570609426652,-0.05215082168579101,0.016991640303773304,50,0.746268656716418,0.0038106005515592123,False,few_inliers
1784878304.295427,1784878304.813225,0.5177979469299316,-18.75,3.0,0.15485808846447197,-0.00910683541421511,0.05691149078626548,0.1551465699448884,-0.03831556815486704,0.013589521457650825,46,0.696969696969697,0.0461543803932344,False,few_inliers
1784878304.813225,1784878305.3309882,0.5177631378173828,-2.5,3.0,0.15367408624047402,-0.00027644470598907605,-0.005473192206614656,0.15367452669909662,0.014855503028447969,0.014429761803780515,49,0.6901408450704225,0.008430056972116004,False,few_inliers
1784878305.3309882,1784878305.847334,0.516345739364624,2.5,3.0,0.14738626970468233,-0.0074477221936604665,-0.03108562438581216,0.14758026583936404,0.03801392836285546,0.018949714374053978,42,0.6268656716417911,0.0006222557235510684,False,few_inliers
1784878305.847334,1784878306.3634222,0.5160882472991943,2.5,3.0,0.1507975675616805,-0.005232654726513899,-0.03277436487416698,0.15089507991088164,0.03864358232427437,0.024680572853428336,43,0.6417910447761194,0.003890414117783861,False,few_inliers
1784878306.3634222,1784878306.8805232,0.5171010494232178,-2.5,3.0,0.16283840523463727,0.0024619753121181125,-0.02160033315254606,0.16286018171692573,0.026077309715029282,0.0260927780725345,50,0.7936507936507936,1.5543122344752192e-15,False,few_inliers
1784878306.8805232,1784878307.3967872,0.5162639617919922,-2.5,3.0,0.1373380628414358,0.0015038733119335118,-0.005439300708409514,0.13734646573260528,0.02191234871100008,0.03825145472445695,51,0.7727272727272727,0.005275577032410397,False,few_inliers
1784878307.3967872,1784878307.9163573,0.5195701122283936,-2.5,3.0,0.1438860711849121,-0.006498811151626133,-0.008816387319449006,0.14403322673683833,0.023323087004242737,0.03298151754188384,46,0.71875,0.002166152993767184,False,few_inliers
1784878307.9163573,1784878308.4363842,0.5200269222259521,-2.5,3.0,0.15684164938562534,-0.010496486203977666,-0.0005558817445796822,0.15719249295342358,0.01712207232761161,0.028767076947621067,47,0.7704918032786885,0.004661556195447017,False,few_inliers
1784878308.4363842,1784878308.953694,0.5173099040985107,-7.5,3.0,0.15283408080527733,-0.0002799374469577348,0.017061334185145004,0.15283619087739767,-0.0014823831109893818,0.013796220727438,49,0.7903225806451613,0.0056544816945630905,False,few_inliers
1784878308.953694,1784878309.4697862,0.51609206199646,-15.0,3.0,0.0,0.0,0.0,0.0,-0.02331901148659677,,0,0.0,inf,False,few_scan_points
1784878309.4697862,1784878309.9847221,0.5149359703063965,-18.33333396911621,3.0,0.0,0.0,0.0,0.0,-0.03159465789794922,,0,0.0,inf,False,few_scan_points
1784878309.9847221,1784878310.501363,0.5166409015655518,-21.66666603088379,3.0,0.0,0.0,0.0,0.0,-0.0539727520942688,,0,0.0,inf,False,few_scan_points
1784878310.501363,1784878311.016329,0.5149660110473633,-25.0,3.0,0.0,0.0,0.0,0.0,-0.07619362757437477,,0,0.0,inf,False,few_scan_points
1784878311.016329,1784878311.5349703,0.5186412334442139,-31.200000762939453,3.0,0.0,0.0,0.0,0.0,-0.09580665900475732,,0,0.0,inf,False,few_scan_points
1784878311.5349703,1784878312.053805,0.5188348293304443,-31.200000762939453,3.0,0.0,0.0,0.0,0.0,-0.0982547962665558,,0,0.0,inf,False,few_scan_points
1784878312.053805,1784878312.574312,0.5205068588256836,-31.200000762939453,3.0,0.0,0.0,0.0,0.0,-0.10310391068458559,,0,0.0,inf,False,few_scan_points
1784878312.574312,1784878313.093655,0.5193431377410889,-33.599998474121094,3.0,0.0,0.0,0.0,0.0,-0.10635721168847942,,0,0.0,inf,False,few_scan_points
1784878313.093655,1784878313.611107,0.5174520015716553,-33.599998474121094,3.0,0.0,0.0,0.0,0.0,-0.1098500639511634,,0,0.0,inf,False,few_scan_points
1784878313.611107,1784878314.129256,0.5181488990783691,-33.599998474121094,3.0,0.0,0.0,0.0,0.0,-0.10964653920190387,,0,0.0,inf,False,few_scan_points
1784878314.129256,1784878314.647061,0.5178050994873047,-33.599998474121094,3.0,0.0,0.0,0.0,0.0,-0.10915420032849758,,0,0.0,inf,False,few_scan_points
1784878314.647061,1784878315.1646132,0.5175521373748779,-33.599998474121094,3.0,0.0,0.0,0.0,0.0,-0.11060473567628229,,0,0.0,inf,False,few_scan_points
1784878315.1646132,1784878315.682379,0.5177657604217529,-31.200000762939453,3.0,0.0,0.0,0.0,0.0,-0.10557629329723864,,0,0.0,inf,False,few_scan_points
1784878315.682379,1784878316.200584,0.518204927444458,-28.33333396911621,3.0,0.0,0.0,0.0,0.0,-0.10262095269977287,,0,0.0,inf,False,few_scan_points
1784878316.200584,1784878316.718621,0.5180370807647705,-25.0,3.0,0.0,0.0,0.0,0.0,-0.0848012832170965,,0,0.0,inf,False,few_scan_points
1784878316.718621,1784878317.237188,0.5185670852661133,-21.66666603088379,3.0,0.0,0.0,0.0,0.0,-0.06011761998382252,,0,0.0,inf,False,few_scan_points
1784878317.237188,1784878317.7571201,0.5199320316314697,3.125,3.0,0.0,0.0,0.0,0.0,0.033615683318489575,,0,0.0,inf,False,few_scan_points
1784878317.7571201,1784878318.276524,0.5194039344787598,3.125,3.0,0.0,0.0,0.0,0.0,0.042659826365888914,,0,0.0,inf,False,few_scan_points
1784878318.276524,1784878318.7961502,0.5196261405944824,3.125,3.0,0.0,0.0,0.0,0.0,0.04451579332351685,,0,0.0,inf,False,few_scan_points
1784878318.7961502,1784878319.316895,0.520744800567627,3.125,3.0,0.0,0.0,0.0,0.0,0.04519531488418579,,0,0.0,inf,False,few_scan_points
1784878319.316895,1784878319.835679,0.5187840461730957,3.125,3.0,0.1718343633937079,0.031286631928982324,-0.03852742367618063,0.1746701907735253,0.042230477333068846,0.047395461232316215,49,0.6805555555555556,0.01514140534630068,False,few_inliers
1784878319.835679,1784878320.353315,0.5176360607147217,3.125,3.0,0.141930506247739,-0.01027851448383552,-0.031030870884947444,0.14230791072263288,0.0435095465183258,0.024761137963162344,50,0.7575757575757576,0.0032439107151671503,False,few_inliers
1784878320.353315,1784878320.8704891,0.5171740055084229,3.125,3.0,0.14095765486773226,-0.015937170739082032,-0.02388728896649263,0.141859122934712,0.041144244420315786,0.029745145995045567,42,0.6363636363636364,0.0009402020729790683,False,few_inliers
1784878320.8704891,1784878321.3900561,0.5195670127868652,-1.875,3.0,0.14305834064772294,0.004086707100215769,-0.017106131789165077,0.1431184456097649,0.023667821646392792,0.045704224981973164,44,0.6666666666666666,0.011059551192398265,False,few_inliers
1784878321.3900561,1784878321.9098032,0.5197470188140869,-6.875,3.0,0.13111700210342175,-0.011520950491224325,0.005905782302387467,0.1316223799156129,0.013509208452258099,0.03940894432866815,55,0.7638888888888888,0.0031250028992811513,True,
1784878321.9098032,1784878322.42927,0.5194668769836426,-6.875,3.0,0.15613972518843883,0.0056959966424245285,0.0012759008919437586,0.1562435965773256,0.009538182020187375,0.026668611828190057,58,0.7945205479452054,0.004653465005907076,True,
1784878322.42927,1784878322.9495242,0.5202541351318359,-11.25,3.0,0.15025582556994715,-0.007372536739058088,0.030091539453112773,0.15044226535311594,-0.0099852192401886,0.023644863611365065,54,0.7605633802816901,0.007754954435869488,False,few_inliers
1784878322.9495242,1784878323.466588,0.5170638561248779,-11.25,3.0,0.15256566128653087,-0.011471012002979628,0.024700062462081365,0.15300018051577954,-0.00994372121989727,0.03368756327447487,59,0.7375,0.008974032552786379,True,
1784878323.466588,1784878323.9840531,0.5174651145935059,-11.25,3.0,0.1580160153527897,-0.0023018552307586086,0.028879558213521513,0.15803827225064515,-0.011035757139325142,0.01904201099691933,51,0.68,0.0022203775086147848,False,few_inliers
1784878323.9840531,1784878324.500052,0.5159988403320312,-11.25,3.0,0.15095687083707005,-0.01703395713330777,0.03460536755477367,0.1519224662525794,-0.010418992769553517,0.02061870604960973,59,0.7468354430379747,0.006977318311089498,True,
1784878324.500052,1784878325.016764,0.516711950302124,-11.25,3.0,0.14885871990512778,-0.004594721602205096,0.02153978169089792,0.14893249321836524,-0.009905485379860544,0.018481948811764872,57,0.76,0.003103389514466995,True,
1784878325.016764,1784878325.534514,0.5177500247955322,-11.25,3.0,0.16239637791221417,-0.00034621220685106,0.016918071970871872,0.16239868369657395,-0.005755368471145631,0.024864503959349644,59,0.7564102564102564,0.002359344096826463,True,
1784878325.534514,1784878326.051219,0.5167050361633301,-6.875,3.0,0.16890827002370357,-0.0070156861058816595,0.01745915486087513,0.16905605434259052,0.003935198783874512,0.020766055046529924,64,0.7441860465116279,0.005669295839589222,True,
1784878326.051219,1784878326.5679781,0.5167591571807861,-6.875,3.0,0.15122160695706516,-0.004695873723882955,0.006887590031081512,0.15129479875633103,0.004996583751110025,0.019553501733419486,73,0.776595744680851,0.03214873140029596,False,initialization_sensitive
