index,time_sec,white_line_count,white_pair,yellow,white_components,yellow_components,white_spacing_m,yellow_center_offset_m,failure_score
0,0.000000,1,0,0,1,0,,,7.000
1,0.076761,1,0,0,1,0,,,7.000
2,0.119382,1,0,0,1,0,,,7.000
3,0.160590,1,0,0,2,0,,,7.000
4,0.200385,1,0,0,1,0,,,7.000
5,0.226568,1,0,0,1,0,,,7.000
6,0.264205,1,0,0,1,0,,,7.000
7,0.305643,1,0,0,1,0,,,7.000
8,0.337059,1,0,0,1,0,,,7.000
9,0.379364,1,0,0,1,0,,,7.000
10,0.423910,1,0,0,2,0,,,7.000
11,0.456909,1,0,0,2,0,,,7.000
12,0.500409,1,0,0,1,0,,,7.000
13,0.553693,1,0,0,2,0,,,7.000
14,0.596870,1,0,0,2,0,,,7.000
15,0.639897,1,0,0,2,0,,,7.000
16,0.689321,1,0,0,1,0,,,7.000
17,0.736636,1,0,0,1,0,,,7.000
18,0.781831,2,1,0,2,0,0.489453125,,6.000
19,0.813198,1,0,0,1,0,,,7.000
20,0.869180,1,0,0,1,0,,,7.000
21,0.903566,1,0,0,1,0,,,7.000
22,0.944369,1,0,0,1,0,,,7.000
23,0.976504,1,0,0,1,0,,,7.000
24,1.022161,1,0,0,1,0,,,7.000
25,1.066003,1,0,0,2,0,,,7.000
26,1.105316,1,0,0,2,0,,,7.000
27,1.147575,1,0,0,1,0,,,7.000
28,1.183029,1,0,0,1,0,,,7.000
29,1.212751,1,0,0,1,0,,,7.000
30,1.259132,1,0,0,1,0,,,7.000
31,1.298710,1,0,1,1,2,,,4.000
32,1.332487,1,0,1,1,2,,,4.000
33,1.379067,1,0,1,1,2,,,4.000
34,1.424651,1,0,1,1,2,,,4.000
35,1.466924,1,0,1,1,2,,,4.000
36,1.498021,1,0,1,1,2,,,4.000
37,1.541092,1,0,1,1,2,,,4.000
38,1.573119,1,0,1,1,2,,,4.000
39,1.617037,1,0,1,1,2,,,4.000
40,1.655444,1,0,1,1,2,,,4.000
41,1.690716,1,0,1,1,2,,,4.000
42,1.736487,1,0,1,1,2,,,4.000
43,1.794668,1,0,1,1,2,,,4.000
44,1.844462,1,0,1,1,2,,,4.000
45,1.889220,1,0,1,1,2,,,4.000
46,1.933165,1,0,1,1,2,,,4.000
47,1.978822,1,0,1,1,2,,,4.000
48,2.025780,1,0,1,1,2,,,4.000
49,2.068449,1,0,1,1,2,,,4.000
50,2.113101,1,0,1,1,2,,,4.000
51,2.147659,1,0,1,1,2,,,4.000
52,2.191880,1,0,1,1,1,,,4.000
53,2.271670,1,0,1,1,1,,,4.000
54,2.309298,1,0,1,1,2,,,4.000
55,2.371743,1,0,1,1,2,,,4.000
56,2.406660,1,0,1,1,1,,,4.000
57,2.451128,2,1,1,2,1,1.0499999999999998,,2.825
58,2.496980,2,1,1,2,2,1.0513671875,0.031445312499999996,2.842
59,2.531469,2,1,1,2,2,1.0431640624999998,0.024609375,2.740
60,2.581010,2,1,1,2,2,1.06640625,0.026660156249999997,3.000
61,2.617957,2,1,1,2,2,0.965234375,0.030078124999999997,1.765
62,2.652882,2,1,1,2,2,0.9761718749999999,0.030078124999999997,1.902
63,2.692721,2,1,1,2,2,0.984375,0.02734375,2.005
64,2.747166,2,1,1,2,2,0.9953124999999999,0.02734375,2.141
65,2.797886,2,1,1,2,2,1.00078125,0.0287109375,2.210
66,2.845462,2,1,1,2,2,1.0076171875,0.029394531249999998,2.295
67,2.894551,2,1,1,2,2,1.0171875,0.030078124999999997,2.415
68,2.953846,2,1,1,2,2,1.0185546875,0.030078124999999997,2.432
69,2.988287,2,1,1,2,2,1.028125,0.0287109375,2.552
70,3.033552,2,1,1,2,2,1.030859375,0.02734375,2.586
71,3.081525,2,1,1,2,2,1.025390625,0.0341796875,2.517
72,3.113492,2,1,1,2,2,1.02265625,0.0341796875,2.483
73,3.157110,2,1,1,2,2,1.030859375,0.03212890624999999,2.586
74,3.200636,2,1,1,2,2,1.028125,0.0341796875,2.552
75,3.244920,2,1,1,2,2,1.0335937499999999,0.0341796875,2.620
76,3.288936,2,1,1,2,2,1.0390625,0.03212890624999999,2.688
77,3.327410,2,1,1,2,2,1.028125,0.0369140625,2.552
78,3.374535,2,1,1,2,2,1.0322265625,0.0369140625,2.603
79,3.409953,2,1,1,2,2,1.03359375,0.038281249999999996,2.620
80,3.454070,2,1,1,2,2,1.028125,0.038281249999999996,2.552
81,3.495152,2,1,1,2,2,1.0404296875,0.035546875,2.705
82,3.541516,2,1,1,2,2,1.036328125,0.038281249999999996,2.654
83,3.578999,2,1,1,2,2,1.041796875,0.038281249999999996,2.722
84,3.618553,2,1,1,2,2,1.04453125,0.035546875,2.757
85,3.657375,2,1,1,2,2,1.047265625,0.035546875,2.791
86,3.693343,2,1,1,2,2,1.0472656249999999,0.035546875,2.791
87,3.736048,2,1,1,2,2,1.058203125,0.0369140625,2.928
88,3.767094,2,1,1,2,2,1.052734375,0.035546875,2.859
89,3.823859,2,1,1,2,2,1.05546875,0.0341796875,2.893
90,3.875007,2,1,1,2,2,1.052734375,0.035546875,2.859
91,3.904948,2,1,1,2,2,1.05546875,0.0369140625,2.893
92,3.955987,2,1,1,2,3,1.058203125,0.035546875,2.928
93,3.996467,1,0,1,1,3,,,4.000
94,4.041745,1,0,1,1,3,,,4.000
95,4.091553,1,0,1,1,2,,,4.000
96,4.130988,1,0,1,1,3,,,4.000
97,4.163624,1,0,1,1,2,,,4.000
98,4.192107,1,0,1,1,3,,,4.000
99,4.225929,1,0,1,1,2,,,4.000
100,4.265180,1,0,0,1,0,,,7.000
101,4.294798,1,0,1,1,1,,,4.000
102,4.340597,1,0,1,1,1,,,4.000
103,4.386277,2,1,1,2,1,1.1019531249999999,0.0369140625,3.000
104,4.428523,2,1,1,2,1,1.1046874999999998,0.035546875,3.000
105,4.470910,2,1,1,2,1,1.1019531249999999,0.036230468749999994,3.000
106,4.514985,1,0,1,1,1,,,4.000
107,4.551722,2,1,1,2,1,1.09375,0.0341796875,3.000
108,4.589706,1,0,1,1,1,,,4.000
109,4.638486,2,1,1,2,1,1.085546875,0.030078124999999997,3.000
110,4.673008,1,0,1,1,1,,,4.000
111,4.715837,1,0,1,1,1,,,4.000
112,4.762390,0,0,1,0,1,,,6.000
113,4.795789,1,0,1,1,1,,,4.000
114,4.839399,0,0,1,0,1,,,6.000
115,4.885990,1,0,1,1,1,,,4.000
116,4.929365,1,0,1,1,1,,,4.000
117,4.977571,1,0,1,1,1,,,4.000
118,5.010679,0,0,1,0,1,,,6.000
119,5.053932,1,0,1,1,1,,,4.000
120,5.099258,1,0,1,1,1,,,4.000
121,5.141087,1,0,1,1,1,,,4.000
122,5.171617,0,0,1,0,1,,,6.000
123,5.213168,1,0,1,1,1,,,4.000
124,5.256610,1,0,1,1,1,,,4.000
125,5.303589,1,0,1,1,1,,,4.000
126,5.340535,1,0,1,1,1,,,4.000
127,5.378886,1,0,1,1,1,,,4.000
128,5.422760,1,0,1,1,1,,,4.000
129,5.454153,1,0,1,1,1,,,4.000
130,5.501478,1,0,1,1,1,,,4.000
131,5.535711,1,0,1,1,1,,,4.000
132,5.573988,1,0,1,1,1,,,4.000
133,5.622733,1,0,1,1,1,,,4.000
134,5.665126,0,0,1,0,1,,,6.000
135,5.710094,1,0,1,1,1,,,4.000
136,5.740485,0,0,1,0,1,,,6.000
137,5.773778,1,0,1,1,1,,,4.000
138,5.812809,1,0,1,1,1,,,4.000
139,5.857484,1,0,0,1,0,,,7.000
140,5.903315,1,0,0,1,0,,,7.000
141,5.934071,1,0,0,1,0,,,7.000
142,5.962309,1,0,0,1,0,,,7.000
143,6.002799,1,0,0,1,0,,,7.000
144,6.041529,1,0,0,1,0,,,7.000
145,6.081567,1,0,0,1,0,,,7.000
146,6.125319,1,0,0,1,0,,,7.000
147,6.171329,1,0,0,1,0,,,7.000
148,6.216812,1,0,0,1,0,,,7.000
149,6.247282,1,0,0,1,0,,,7.000
150,6.290568,1,0,0,1,0,,,7.000
151,6.335507,1,0,0,1,0,,,7.000
152,6.367969,1,0,0,1,0,,,7.000
153,6.411084,1,0,0,1,0,,,7.000
154,6.442310,1,0,0,1,0,,,7.000
155,6.483703,1,0,0,1,0,,,7.000
156,6.516369,1,0,0,1,0,,,7.000
157,6.562848,1,0,0,1,0,,,7.000
158,6.603580,1,0,0,1,0,,,7.000
159,6.645788,1,0,0,1,0,,,7.000
160,6.688571,1,0,0,1,0,,,7.000
161,6.720925,1,0,0,1,0,,,7.000
162,6.766183,1,0,0,1,0,,,7.000
163,6.812369,1,0,0,2,0,,,7.000
164,6.854912,1,0,0,2,0,,,7.000
165,6.902073,1,0,0,2,0,,,7.000
166,6.932806,1,0,0,2,0,,,7.000
167,6.970733,1,0,0,2,0,,,7.000
168,7.011532,1,0,0,2,0,,,7.000
169,7.057053,1,0,0,2,0,,,7.000
170,7.102301,1,0,0,2,0,,,7.000
171,7.148759,1,0,0,2,0,,,7.000
172,7.178439,1,0,0,2,0,,,7.000
173,7.215531,1,0,0,2,0,,,7.000
174,7.267129,1,0,0,2,0,,,7.000
175,7.298699,1,0,0,2,0,,,7.000
176,7.346721,1,0,0,2,0,,,7.000
177,7.400946,1,0,0,2,0,,,7.000
178,7.432957,1,0,0,2,0,,,7.000
179,7.490461,1,0,0,2,0,,,7.000
180,7.522880,1,0,0,2,0,,,7.000
181,7.558143,1,0,0,2,0,,,7.000
182,7.602812,1,0,0,2,0,,,7.000
183,7.642859,1,0,0,2,0,,,7.000
184,7.685082,1,0,0,2,0,,,7.000
185,7.736175,1,0,0,2,0,,,7.000
186,7.774216,1,0,0,2,0,,,7.000
187,7.818986,1,0,0,2,0,,,7.000
188,7.866696,1,0,0,2,0,,,7.000
189,7.898311,1,0,0,2,0,,,7.000
190,7.936893,1,0,0,2,0,,,7.000
191,7.973035,1,0,0,2,0,,,7.000
192,8.016927,1,0,0,2,0,,,7.000
193,8.045662,1,0,0,1,0,,,7.000
194,8.089016,1,0,0,1,0,,,7.000
195,8.116764,1,0,0,1,0,,,7.000
196,8.140850,1,0,0,1,0,,,7.000
197,8.167683,1,0,0,1,0,,,7.000
198,8.202931,1,0,0,1,0,,,7.000
199,8.234213,1,0,0,1,0,,,7.000
200,8.281202,1,0,0,1,0,,,7.000
201,8.320952,1,0,0,1,0,,,7.000
202,8.344783,1,0,0,1,0,,,7.000
203,8.377856,1,0,0,1,0,,,7.000
204,8.424522,1,0,0,1,0,,,7.000
205,8.462862,1,0,0,1,0,,,7.000
206,8.502287,1,0,0,1,0,,,7.000
207,8.535484,0,0,1,0,1,,,6.000
208,8.561692,0,0,1,0,1,,,6.000
209,8.605474,1,0,0,1,0,,,7.000
210,8.641574,1,0,1,1,2,,,4.000
211,8.673693,1,0,1,1,2,,,4.000
212,8.708818,1,0,1,1,2,,,4.000
213,8.751271,1,0,1,1,2,,,4.000
214,8.795657,1,0,1,1,2,,,4.000
215,8.839496,1,0,1,1,2,,,4.000
216,8.870375,1,0,1,1,2,,,4.000
217,8.918321,1,0,1,1,2,,,4.000
218,8.961209,1,0,1,1,2,,,4.000
219,9.012459,1,0,1,1,2,,,4.000
220,9.061070,1,0,1,1,2,,,4.000
221,9.090786,1,0,1,1,2,,,4.000
222,9.131482,2,1,1,2,2,0.8996093749999999,-0.04375,0.945
223,9.163153,2,1,1,2,2,0.9009765624999999,-0.03896484374999999,0.962
224,9.191660,2,1,1,2,3,0.9037109374999999,-0.035546875,0.996
225,9.219851,2,1,1,2,3,0.905078125,-0.0341796875,1.013
226,9.259404,2,1,1,2,2,0.9078124999999999,-0.030078124999999997,1.048
227,9.291212,2,1,1,2,2,0.905078125,-0.02734375,1.013
228,9.334006,1,0,1,1,2,,,4.000
229,9.375615,1,0,1,1,2,,,4.000
230,9.415336,1,0,1,1,2,,,4.000
231,9.456838,1,0,1,1,3,,,4.000
232,9.485758,1,0,1,1,2,,,4.000
233,9.520977,1,0,1,1,2,,,4.000
234,9.558151,1,0,1,1,2,,,4.000
235,9.588559,1,0,1,1,1,,,4.000
236,9.631604,1,0,1,1,1,,,4.000
237,9.675282,2,1,1,2,2,0.877734375,-0.013671875,0.672
238,9.711759,2,1,1,2,2,0.8722656249999999,-0.0109375,0.603
239,9.748481,2,1,1,2,2,0.875,-0.0109375,0.638
240,9.791073,1,0,1,1,2,,,4.000
241,9.824679,1,0,1,1,2,,,4.000
242,9.864384,2,1,1,2,3,1.0171875,-0.023242187499999997,2.415
243,9.903565,2,1,1,2,3,0.9037109374999999,-0.011621093749999999,0.996
244,9.932276,2,1,1,2,2,0.9091796875,-0.0109375,1.065
245,9.974576,2,1,1,2,2,0.9132812499999999,-0.00546875,1.116
246,10.014334,2,1,1,2,2,0.9296874999999999,-0.009570312499999999,1.321
247,10.052020,2,1,1,2,2,0.9515625,-0.0068359375,1.595
248,10.086381,2,1,1,2,3,0.9542968749999999,-0.008886718749999998,1.629
249,10.121018,2,1,1,2,2,0.9679687499999999,-0.008203124999999999,1.800
250,10.164327,2,1,1,2,2,0.9652343749999999,-0.0109375,1.765
251,10.191130,2,1,1,2,2,0.9761718749999999,-0.0123046875,1.902
252,10.218328,2,1,1,2,2,0.97890625,-0.0109375,1.936
253,10.261326,2,1,1,2,2,0.9761718749999999,-0.015039062499999999,1.902
254,10.318152,2,1,1,2,2,0.9679687499999999,-0.017773437499999996,1.800
255,10.349517,2,1,1,2,2,0.9679687499999999,-0.016406249999999997,1.800
256,10.383420,2,1,1,2,2,0.965234375,-0.021875,1.765
257,10.431688,2,1,1,2,2,0.9652343749999999,-0.016406249999999997,1.765
258,10.464724,2,1,1,2,2,0.965234375,-0.01708984375,1.765
259,10.490328,2,1,1,2,2,0.965234375,-0.0123046875,1.765
260,10.530290,2,1,1,2,2,0.9707031249999999,-0.0177734375,1.834
261,10.562003,2,1,1,2,2,0.9720703124999999,-0.016406249999999997,1.851
262,10.597480,2,1,1,2,2,0.9707031249999999,-0.016406249999999997,1.834
263,10.634012,2,1,1,2,2,0.9761718749999999,-0.013671875,1.902
264,10.676084,2,1,1,2,2,0.9761718749999999,-0.0177734375,1.902
265,10.704557,2,1,1,2,2,0.97890625,-0.0177734375,1.936
266,10.738111,2,1,1,2,2,0.9816406249999999,-0.0177734375,1.971
267,10.774671,2,1,1,2,2,0.9843749999999999,-0.0205078125,2.005
268,10.819181,2,1,1,2,2,0.9994140624999999,-0.0177734375,2.193
269,10.854572,2,1,1,2,2,0.9994140624999999,-0.019140624999999998,2.193
270,10.901275,2,1,1,2,2,1.00078125,-0.01708984375,2.210
271,10.935979,2,1,1,2,2,0.9980468749999999,-0.019140624999999998,2.176
272,10.984560,2,1,1,2,2,1.0089843749999998,-0.019140624999999998,2.312
273,11.022635,2,1,1,2,2,1.01171875,-0.017773437499999996,2.346
274,11.056945,2,1,1,2,2,1.014453125,-0.013671875,2.381
275,11.094526,2,1,1,2,2,1.01171875,-0.009570312499999999,2.346
276,11.129361,2,1,1,2,2,1.00078125,-0.00546875,2.210
277,11.172741,1,0,1,1,2,,,4.000
278,11.212415,1,0,1,1,2,,,4.000
279,11.257643,1,0,1,1,2,,,4.000
280,11.289879,0,0,1,0,2,,,6.000
281,11.333541,1,0,1,1,2,,,4.000
282,11.379095,0,0,1,0,2,,,6.000
283,11.406175,0,0,0,0,0,,,9.000
284,11.449934,1,0,0,1,0,,,7.000
285,11.491847,1,0,0,1,0,,,7.000
286,11.538393,1,0,0,1,0,,,7.000
287,11.568685,1,0,0,1,0,,,7.000
288,11.595661,1,0,0,1,0,,,7.000
289,11.637646,1,0,0,1,0,,,7.000
290,11.683688,1,0,0,1,0,,,7.000
291,11.708062,1,0,0,1,0,,,7.000
292,11.740464,1,0,0,1,0,,,7.000
293,11.780047,1,0,0,1,0,,,7.000
294,11.812825,1,0,0,1,0,,,7.000
295,11.855791,1,0,0,1,0,,,7.000
296,11.897881,1,0,0,1,0,,,7.000
297,11.928936,1,0,0,1,0,,,7.000
298,11.954964,1,0,0,1,0,,,7.000
299,11.994794,1,0,0,1,0,,,7.000
300,12.028108,1,0,0,1,0,,,7.000
301,12.069536,1,0,0,1,0,,,7.000
302,12.116126,1,0,0,1,0,,,7.000
303,12.156802,1,0,0,1,0,,,7.000
304,12.190269,1,0,0,1,0,,,7.000
305,12.234101,1,0,0,1,0,,,7.000
306,12.261741,0,0,1,0,1,,,6.000
307,12.295324,1,0,1,1,1,,,4.000
308,12.332129,0,0,0,0,0,,,9.000
309,12.372767,0,0,1,0,1,,,6.000
310,12.405653,0,0,0,0,0,,,9.000
311,12.450043,1,0,1,1,1,,,4.000
312,12.494519,0,0,0,0,0,,,9.000
313,12.529751,1,0,1,1,1,,,4.000
314,12.568581,1,0,1,1,1,,,4.000
315,12.612673,1,0,1,1,1,,,4.000
316,12.643767,1,0,1,1,1,,,4.000
317,12.681746,1,0,1,1,1,,,4.000
318,12.725161,1,0,1,1,1,,,4.000
319,12.762339,1,0,1,1,1,,,4.000
320,12.799418,1,0,1,1,1,,,4.000
321,12.859053,1,0,1,1,1,,,4.000
322,12.894697,1,0,1,1,2,,,4.000
323,12.936969,0,0,1,0,2,,,6.000
324,12.974149,1,0,1,1,2,,,4.000
325,13.004742,0,0,1,0,2,,,6.000
326,13.037570,1,0,1,1,2,,,4.000
327,13.081375,1,0,1,1,2,,,4.000
328,13.127643,0,0,1,0,1,,,6.000
329,13.170662,1,0,1,1,1,,,4.000
330,13.212982,1,0,1,1,1,,,4.000
331,13.245716,1,0,1,1,1,,,4.000
332,13.303706,1,0,1,1,1,,,4.000
333,13.340903,0,0,1,0,1,,,6.000
334,13.376854,1,0,1,1,1,,,4.000
335,13.425730,1,0,1,1,1,,,4.000
336,13.457498,0,0,1,0,1,,,6.000
337,13.495115,0,0,1,0,1,,,6.000
338,13.542884,0,0,1,0,1,,,6.000
339,13.571713,0,0,0,0,0,,,9.000
340,13.604159,1,0,0,1,0,,,7.000
341,13.642267,1,0,0,1,0,,,7.000
342,13.685705,1,0,0,1,0,,,7.000
343,13.714394,1,0,0,1,0,,,7.000
344,13.746008,1,0,0,1,0,,,7.000
345,13.784106,1,0,0,1,0,,,7.000
346,13.813020,1,0,0,1,0,,,7.000
347,13.852185,1,0,0,1,0,,,7.000
348,13.885478,1,0,0,1,0,,,7.000
349,13.925998,1,0,0,1,0,,,7.000
350,13.954969,1,0,0,1,0,,,7.000
351,13.998955,1,0,0,1,0,,,7.000
352,14.039688,1,0,0,1,0,,,7.000
353,14.067509,1,0,0,1,0,,,7.000
354,14.098937,1,0,0,1,0,,,7.000
355,14.139695,1,0,0,1,0,,,7.000
356,14.175726,1,0,0,1,0,,,7.000
357,14.212885,1,0,0,2,0,,,7.000
358,14.257415,1,0,0,1,0,,,7.000
359,14.286069,1,0,0,1,0,,,7.000
360,14.321224,1,0,0,1,0,,,7.000
361,14.355997,1,0,0,1,0,,,7.000
362,14.398251,1,0,0,1,0,,,7.000
363,14.424376,1,0,0,1,0,,,7.000
364,14.463946,1,0,0,1,0,,,7.000
365,14.507102,1,0,0,1,0,,,7.000
366,14.541122,1,0,0,1,0,,,7.000
367,14.584663,1,0,0,1,0,,,7.000
368,14.627524,1,0,0,1,0,,,7.000
369,14.659741,1,0,0,1,0,,,7.000
370,14.703602,1,0,0,2,0,,,7.000
371,14.739667,1,0,0,1,0,,,7.000
372,14.774559,1,0,0,1,0,,,7.000
373,14.814752,1,0,0,1,0,,,7.000
374,14.848048,0,0,0,0,0,,,9.000
375,14.887844,1,0,0,1,0,,,7.000
376,14.927159,1,0,0,1,0,,,7.000
377,14.960691,1,0,0,1,0,,,7.000
378,14.997191,1,0,0,1,0,,,7.000
379,15.036829,1,0,0,2,0,,,7.000
380,15.074075,1,0,0,1,0,,,7.000
381,15.112051,1,0,0,1,0,,,7.000
382,15.146092,1,0,0,1,0,,,7.000
383,15.174869,1,0,0,1,0,,,7.000
384,15.217813,1,0,0,1,0,,,7.000
385,15.258893,1,0,0,1,0,,,7.000
386,15.296787,1,0,0,1,0,,,7.000
387,15.327563,1,0,0,1,0,,,7.000
388,15.353652,1,0,0,1,0,,,7.000
389,15.391938,1,0,0,1,0,,,7.000
390,15.420940,1,0,0,1,0,,,7.000
391,15.446232,1,0,0,1,0,,,7.000
392,15.476797,1,0,0,1,0,,,7.000
393,15.516100,1,0,0,1,0,,,7.000
394,15.544076,1,0,0,1,0,,,7.000
395,15.577861,1,0,0,1,0,,,7.000
396,15.611049,1,0,0,1,0,,,7.000
397,15.653871,1,0,0,1,0,,,7.000
398,15.681007,1,0,0,1,0,,,7.000
399,15.714156,1,0,0,1,0,,,7.000
400,15.754624,1,0,0,1,0,,,7.000
401,15.785123,1,0,0,1,0,,,7.000
402,15.820097,1,0,0,1,0,,,7.000
403,15.850683,1,0,0,1,0,,,7.000
404,15.891512,1,0,1,1,1,,,4.000
405,15.933619,0,0,1,0,1,,,6.000
406,15.962321,1,0,0,1,0,,,7.000
407,15.999314,1,0,0,1,0,,,7.000
408,16.039034,1,0,1,1,2,,,4.000
409,16.076552,1,0,0,1,0,,,7.000
410,16.119569,1,0,1,1,2,,,4.000
411,16.159942,1,0,1,1,2,,,4.000
412,16.191983,1,0,1,1,2,,,4.000
413,16.213548,1,0,1,1,2,,,4.000
414,16.246660,1,0,1,1,2,,,4.000
415,16.289966,1,0,1,1,2,,,4.000
416,16.323087,1,0,1,1,2,,,4.000
417,16.361063,1,0,1,1,2,,,4.000
418,16.392996,1,0,1,1,2,,,4.000
419,16.438508,1,0,1,1,2,,,4.000
420,16.469086,1,0,1,1,2,,,4.000
421,16.509558,1,0,1,1,2,,,4.000
422,16.553757,1,0,1,1,2,,,4.000
423,16.592627,1,0,1,1,2,,,4.000
424,16.640130,1,0,1,1,2,,,4.000
425,16.670519,1,0,1,1,2,,,4.000
426,16.698617,1,0,1,1,2,,,4.000
427,16.744928,1,0,1,1,2,,,4.000
428,16.785421,1,0,1,1,2,,,4.000
429,16.829426,1,0,1,1,2,,,4.000
430,16.862002,1,0,1,1,2,,,4.000
431,16.894743,1,0,1,1,2,,,4.000
432,16.930869,1,0,1,1,2,,,4.000
433,16.976225,1,0,1,1,2,,,4.000
434,17.004740,1,0,1,1,2,,,4.000
435,17.043621,1,0,0,1,0,,,7.000
436,17.071805,1,0,0,1,0,,,7.000
437,17.122608,1,0,0,1,0,,,7.000
438,17.158358,1,0,0,1,0,,,7.000
439,17.186270,1,0,0,1,0,,,7.000
440,17.231872,1,0,1,1,1,,,4.000
441,17.273109,1,0,1,1,1,,,4.000
442,17.311513,1,0,1,1,1,,,4.000
443,17.346440,1,0,1,1,1,,,4.000
444,17.377771,1,0,1,1,1,,,4.000
445,17.416215,1,0,0,1,0,,,7.000
446,17.461083,1,0,0,1,0,,,7.000
447,17.489512,1,0,0,1,0,,,7.000
448,17.535538,1,0,1,1,1,,,4.000
449,17.563482,1,0,0,1,0,,,7.000
450,17.590573,1,0,0,1,0,,,7.000
451,17.632202,1,0,0,1,0,,,7.000
452,17.675722,1,0,0,1,0,,,7.000
453,17.702949,1,0,0,1,0,,,7.000
454,17.747117,1,0,0,1,0,,,7.000
455,17.779998,1,0,0,1,0,,,7.000
456,17.810429,1,0,0,1,0,,,7.000
457,17.849757,1,0,0,1,0,,,7.000
458,17.892672,1,0,1,1,3,,,4.000
459,17.926411,1,0,1,1,5,,,4.000
460,17.974085,1,0,0,1,0,,,7.000
461,18.007071,1,0,0,1,0,,,7.000
462,18.033914,1,0,0,1,0,,,7.000
463,18.077821,1,0,0,1,0,,,7.000
464,18.120216,1,0,1,1,3,,,4.000
465,18.150195,1,0,0,1,0,,,7.000
466,18.192662,1,0,0,1,0,,,7.000
467,18.234509,1,0,0,1,0,,,7.000
468,18.261636,1,0,0,1,0,,,7.000
469,18.301817,1,0,0,1,0,,,7.000
470,18.336261,1,0,0,1,0,,,7.000
471,18.370438,1,0,0,1,0,,,7.000
472,18.405834,0,0,1,0,1,,,6.000
473,18.448111,0,0,1,0,2,,,6.000
474,18.478173,0,0,0,0,0,,,9.000
475,18.519943,1,0,0,1,0,,,7.000
476,18.561261,1,0,0,1,0,,,7.000
477,18.592569,1,0,0,1,0,,,7.000
478,18.628839,1,0,0,1,0,,,7.000
479,18.661788,1,0,0,1,0,,,7.000
480,18.702296,1,0,1,1,1,,,4.000
481,18.732223,1,0,1,1,3,,,4.000
482,18.773768,1,0,0,1,0,,,7.000
483,18.816219,1,0,0,1,0,,,7.000
484,18.843801,1,0,0,1,0,,,7.000
485,18.872471,1,0,0,1,0,,,7.000
486,18.916007,1,0,0,1,0,,,7.000
487,18.961006,1,0,1,1,1,,,4.000
488,19.005922,0,0,0,0,0,,,9.000
489,19.051579,1,0,0,1,0,,,7.000
490,19.094342,1,0,0,1,0,,,7.000
491,19.135967,1,0,0,1,0,,,7.000
492,19.170554,1,0,0,1,0,,,7.000
493,19.205405,1,0,0,1,0,,,7.000
494,19.235925,1,0,0,1,0,,,7.000
495,19.266685,1,0,0,1,0,,,7.000
496,19.310425,1,0,0,2,0,,,7.000
497,19.351362,1,0,0,2,0,,,7.000
498,19.393021,1,0,0,2,0,,,7.000
499,19.427388,1,0,0,2,0,,,7.000
500,19.469188,1,0,0,2,0,,,7.000
501,19.508890,1,0,1,2,3,,,4.000
502,19.539448,1,0,1,1,2,,,4.000
503,19.573613,1,0,1,1,2,,,4.000
504,19.618385,1,0,1,1,2,,,4.000
505,19.652671,0,0,0,0,0,,,9.000
506,19.685424,1,0,1,1,1,,,4.000
507,19.722525,1,0,1,1,1,,,4.000
508,19.760097,1,0,1,1,1,,,4.000
509,19.788009,1,0,0,1,0,,,7.000
510,19.820203,1,0,1,1,1,,,4.000
511,19.858359,1,0,1,1,1,,,4.000
512,19.893880,1,0,1,1,1,,,4.000
513,19.937963,1,0,1,1,1,,,4.000
514,19.980316,1,0,1,1,1,,,4.000
515,20.023729,1,0,1,1,1,,,4.000
516,20.051995,1,0,1,1,1,,,4.000
517,20.090847,1,0,1,1,1,,,4.000
518,20.126345,1,0,1,1,1,,,4.000
519,20.159956,1,0,1,1,1,,,4.000
520,20.197824,1,0,1,1,1,,,4.000
521,20.229584,1,0,1,1,1,,,4.000
522,20.267481,1,0,1,1,1,,,4.000
523,20.306719,1,0,1,1,1,,,4.000
524,20.341629,1,0,1,1,1,,,4.000
525,20.368671,1,0,1,1,1,,,4.000
526,20.411207,1,0,1,1,2,,,4.000
527,20.452553,1,0,1,1,1,,,4.000
528,20.482087,1,0,1,1,2,,,4.000
529,20.527025,1,0,1,1,2,,,4.000
530,20.560305,1,0,1,1,2,,,4.000
531,20.591536,1,0,1,1,2,,,4.000
532,20.623600,1,0,1,1,1,,,4.000
533,20.655466,1,0,1,1,1,,,4.000
534,20.707054,1,0,1,1,1,,,4.000
535,20.746021,1,0,1,1,1,,,4.000
536,20.786444,1,0,1,1,1,,,4.000
537,20.830031,1,0,1,1,1,,,4.000
538,20.862372,1,0,1,1,1,,,4.000
539,20.890878,1,0,1,1,1,,,4.000
540,20.936024,1,0,1,1,1,,,4.000
541,20.976010,1,0,1,1,1,,,4.000
542,21.008032,1,0,1,2,1,,,4.000
543,21.060477,1,0,1,2,1,,,4.000
544,21.096773,1,0,1,1,1,,,4.000
545,21.140592,1,0,1,2,1,,,4.000
546,21.188632,1,0,1,2,1,,,4.000
547,21.221094,2,1,1,2,1,0.500390625,,3.000
548,21.259390,2,1,1,2,1,0.473046875,,3.000
549,21.306837,1,0,1,2,1,,,4.000
550,21.348617,1,0,1,1,1,,,4.000
551,21.379708,1,0,1,2,1,,,4.000
552,21.424073,1,0,1,2,1,,,4.000
553,21.465613,1,0,1,2,1,,,4.000
554,21.490431,1,0,1,1,1,,,4.000
555,21.519366,1,0,0,1,0,,,7.000
556,21.551576,1,0,1,1,1,,,4.000
